run_id,file_name,source,local_path,minio_key,preset,status,started_at,upload_seconds,caption_seconds,total_seconds,total_tokens,model,full_caption
vlm_runs/2026-06-07,AP_Gate_7_Camera_3_20260607T023000.jpg,minio,,vlm_runs/2026-06-07/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260607T023000.jpg,crowd_behavior,done,2026-06-09T04:02:51.058271+00:00,,1.257,1.257,0,nvidia/cosmos-reason2-8b,"[CROWD DENSITY & ZONES]
1. No pedestrians or objects are visible, so crowd density cannot be estimated.
2. Not applicable as there are no visible zones to classify.

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible.
4. Not applicable as there are no individuals present.

[RISK ASSESSMENT]
5. Not applicable as there are no visible objects or individuals to assess.
6. LOW - No visible risks or hazards.
7. Not applicable as there are no visible crowds or behaviors.

[THREAT & SAFETY]
8. Not applicable as there are no visible threats.
9. Not applicable as there are no visible objects.
10. Not applicable as there are no visible threats.

[CRITICAL INCIDENTS]
11. Not applicable as there are no visible individuals.
12. Not applicable as there are no visible individuals.
13. Not applicable as there are no visible individuals.
14. Not applicable as there are no visible individuals."
vlm_runs/2026-06-07,AP_Gate_7_Camera_3_20260607T031500.jpg,minio,,vlm_runs/2026-06-07/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260607T031500.jpg,crowd_behavior,done,2026-06-09T04:02:51.058288+00:00,,1.498,1.498,0,nvidia/cosmos-reason2-8b,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible, so crowd density cannot be estimated.
2. Not applicable as there are no people present to classify zones.

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible, so flow direction cannot be determined.
4. Not applicable as there are no people present to assess.

[RISK ASSESSMENT]
5. Not applicable as there are no people present to assess.
6. Low risk due to absence of people and potential hazards.
7. Not applicable as there are no people present to assess unsafe behaviors.

[THREAT & SAFETY]
8. No threats are visible as there are no people present.
9. No weapons or dangerous objects are visible.
10. No threats requiring immediate patrol response are visible.

[CRITICAL INCIDENTS]
11. No physical altercation is visible as there are no people present.
12. No medical emergency is visible as there are no people present.
13. No person is fallen or incapacitated on the ground as there are no people present.
14. No evidence of substance use, overdose, or mental health crisis is visible as there are no people present."
vlm_runs/2026-06-07,AP_Gate_7_Camera_3_20260607T030000.jpg,minio,,vlm_runs/2026-06-07/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260607T030000.jpg,crowd_behavior,done,2026-06-09T04:02:51.058281+00:00,,1.603,1.603,0,nvidia/cosmos-reason2-8b,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible, so density cannot be estimated.
2. Not applicable as there are no people present to classify zones.

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible.
4. Not applicable as there are no people present.

[RISK ASSESSMENT]
5. Not applicable as there are no people present.
6. LOW - No individuals or objects are visible to pose a risk.
7. Not applicable as there are no people present.

[THREAT & SAFETY]
8. Not applicable as there are no people present.
9. Not applicable as there are no people present.
10. Not applicable as there are no people present.

[CRITICAL INCIDENTS]
11. Not applicable as there are no people present.
12. Not applicable as there are no people present.
13. Not applicable as there are no people present.
14. Not applicable as there are no people present."
vlm_runs/2026-06-07,AP_Gate_7_Camera_3_20260607T033000.jpg,minio,,vlm_runs/2026-06-07/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260607T033000.jpg,crowd_behavior,done,2026-06-09T04:02:51.058292+00:00,,1.595,1.595,0,nvidia/cosmos-reason2-8b,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible, so crowd density cannot be estimated.
2. Not applicable as there are no people present to classify zones.

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible; therefore, flow direction cannot be determined.
4. Not applicable as no individuals are present.

[RISK ASSESSMENT]
5. Not applicable as no objects or individuals are present.
6. LOW - No visible risks, unattended items, or distressed individuals.
7. Not applicable as no crowd behaviors are present.

[THREAT & SAFETY]
8. Not applicable as no threats are present.
9. Not applicable as no weapons or dangerous objects are present.
10. Not applicable as no threats requiring immediate response are present.

[CRITICAL INCIDENTS]
11. Not applicable as no physical altercations are present.
12. Not applicable as no medical emergencies are present.
13. Not applicable as no fallen or incapacitated individuals are present.
14. Not applicable as no substance use or mental health crises are present."
vlm_runs/2026-06-07,AP_Gate_7_Camera_3_20260607T034500.jpg,minio,,vlm_runs/2026-06-07/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260607T034500.jpg,crowd_behavior,done,2026-06-09T04:02:51.058296+00:00,,1.579,1.579,0,nvidia/cosmos-reason2-8b,"0.0 [CROWD DENSITY & ZONES]
1. No people are visible, so crowd density cannot be estimated.
2. Not applicable as there are no people present to classify zones.

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible.
4. Not applicable as there are no people present.

[RISK ASSESSMENT]
5. Not applicable as there are no people present.
6. LOW - No people are present, so no risk factors can be identified.
7. Not applicable as there are no people present.

[THREAT & SAFETY]
8. Not applicable as there are no people present.
9. Not applicable as there are no people present.
10. Not applicable as there are no people present.

[CRITICAL INCIDENTS]
11. Not applicable as there are no people present.
12. Not applicable as there are no people present.
13. Not applicable as there are no people present.
14. Not applicable as there are no people present."
vlm_runs/2026-06-07,AP_Gate_7_Camera_3_20260607T024500.jpg,minio,,vlm_runs/2026-06-07/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260607T024500.jpg,crowd_behavior,done,2026-06-09T04:02:51.058276+00:00,,2.146,2.146,0,nvidia/cosmos-reason2-8b,"[CROWD DENSITY & ZONES]
1. No pedestrians or objects are visible, so crowd density cannot be estimated.
2. Not applicable as there are no visible zones to classify.

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible; no flow can be identified.
4. Not applicable due to absence of visible individuals.

[RISK ASSESSMENT]
5. No unattended luggage, dense pockets, or distressed individuals are present.
6. Overall risk level: LOW — no visible hazards or activities indicating risk.
7. Not applicable due to absence of visible crowd behaviors.

[THREAT & SAFETY]
8. No imminent threat is visible.
9. No weapons or dangerous objects are present.
10. No threats requiring immediate response are observed.

[CRITICAL INCIDENTS]
11. No physical altercation is visible.
12. No medical emergency is evident.
13. No person is fallen or incapacitated.
14. No substance use, overdose, or mental health crisis is apparent."
vlm_runs/2026-06-07,AP_Gate_7_Camera_3_20260607T040000.jpg,minio,,vlm_runs/2026-06-07/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260607T040000.jpg,crowd_behavior,done,2026-06-09T04:02:51.058301+00:00,,1.649,1.649,0,nvidia/cosmos-reason2-8b,"0.0
[CROWD DENSITY & ZONES]
1. No pedestrians are visible, so crowd density cannot be estimated.
2. Not applicable as there are no pedestrians present.

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible.
4. Not applicable as there are no pedestrians present.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians present.
6. Low risk due to absence of people.
7. Not applicable as there are no pedestrians present.

[THREAT & SAFETY]
8. No threat as there are no people present.
9. No weapons or dangerous objects visible.
10. No threats requiring immediate response.

[CRITICAL INCIDENTS]
11. No physical altercation is visible.
12. No medical emergency is visible.
13. No person is fallen or incapacitated.
14. No substance use or mental health crisis is visible."
vlm_runs/2026-06-07,AP_Gate_7_Camera_3_20260607T041500.jpg,minio,,vlm_runs/2026-06-07/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260607T041500.jpg,crowd_behavior,done,2026-06-09T04:02:51.058305+00:00,,1.72,1.72,0,nvidia/cosmos-reason2-8b,"0.0 [CROWD DENSITY & ZONES]
1. No people are visible, so crowd density cannot be estimated.
2. Not applicable as there are no people present to classify zones.

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible.
4. Not applicable as there are no people present.

[RISK ASSESSMENT]
5. Not applicable as there are no people present.
6. LOW - No people are present, so no risk factors can be assessed.
7. Not applicable as there are no people present.

[THREAT & SAFETY]
8. Not applicable as there are no people present.
9. Not applicable as there are no people present.
10. Not applicable as there are no people present.

[CRITICAL INCIDENTS]
11. Not applicable as there are no people present.
12. Not applicable as there are no people present.
13. Not applicable as there are no people present.
14. Not applicable as there are no people present."
vlm_runs/2026-06-07,AP_Gate_7_Camera_3_20260607T050000.jpg,minio,,vlm_runs/2026-06-07/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260607T050000.jpg,crowd_behavior,done,2026-06-09T04:02:51.058317+00:00,,0.892,0.892,0,nvidia/cosmos-reason2-8b,"1. Not visible
2. Not visible
3. Not visible
4. Not visible
5. Not visible
6. Not visible
7. Not visible
8. Not visible
9. Not visible
10. Not visible
11. Not visible
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-07,AP_Gate_7_Camera_3_20260607T043000.jpg,minio,,vlm_runs/2026-06-07/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260607T043000.jpg,crowd_behavior,done,2026-06-09T04:02:51.058309+00:00,,1.446,1.446,0,nvidia/cosmos-reason2-8b,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible in the image.
2. The area appears to be SPARSE (<1/m²) as there are no people present.

[PEDESTRIAN ACTIVITY]
3. There are no pedestrians visible in the image.
4. Not applicable as there are no pedestrians present.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians present.
6. Overall risk level: LOW — No pedestrians or objects of concern are visible.
7. Not applicable as there are no pedestrians present.

[THREAT & SAFETY]
8. No threats are visible as there are no pedestrians present.
9. No weapons or dangerous objects are visible.
10. No threats requiring immediate patrol response are visible.

[CRITICAL INCIDENTS]
11. Not applicable as there are no pedestrians present.
12. Not applicable as there are no pedestrians present.
13. Not applicable as there are no pedestrians present.
14. Not applicable as there are no pedestrians present."
vlm_runs/2026-06-07,AP_Gate_7_Camera_3_20260607T060000.jpg,minio,,vlm_runs/2026-06-07/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260607T060000.jpg,crowd_behavior,done,2026-06-09T04:02:51.058332+00:00,,1.042,1.042,0,nvidia/cosmos-reason2-8b,"[CROWD DENSITY & ZONES]
1. No pedestrians or objects are visible, so crowd density cannot be estimated.
2. Not applicable as there are no people present to classify zones.

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible.
4. Not applicable as there are no people present.

[RISK ASSESSMENT]
5. Not applicable as there are no people present.
6. Low risk due to absence of people and potential hazards.
7. Not applicable as there are no people present.

[THREAT & SAFETY]
8. No threats are visible.
9. No weapons or dangerous objects are visible.
10. Not applicable as there are no people present.

[CRITICAL INCIDENTS]
11. Not applicable as there are no people present.
12. Not applicable as there are no people present.
13. Not applicable as there are no people present.
14. Not applicable as there are no people present."
vlm_runs/2026-06-07,AP_Gate_7_Camera_3_20260607T054500.jpg,minio,,vlm_runs/2026-06-07/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260607T054500.jpg,crowd_behavior,done,2026-06-09T04:02:51.058329+00:00,,1.354,1.354,0,nvidia/cosmos-reason2-8b,"0.0
[CROWD DENSITY & ZONES]
1. No crowd is visible.
2. SPARSE (<1/m²)

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible.
4. Not applicable.

[RISK ASSESSMENT]
5. Not applicable.
6. LOW - No visible risks or hazards.
7. Not applicable.

[THREAT & SAFETY]
8. Not applicable.
9. Not applicable.
10. Not applicable.

[CRITICAL INCIDENTS]
11. Not applicable.
12. Not applicable.
13. Not applicable.
14. Not applicable."
vlm_runs/2026-06-07,AP_Gate_7_Camera_3_20260607T044500.jpg,minio,,vlm_runs/2026-06-07/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260607T044500.jpg,crowd_behavior,done,2026-06-09T04:02:51.058312+00:00,,1.986,1.986,0,nvidia/cosmos-reason2-8b,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible, so crowd density cannot be estimated.
2. Not applicable as there are no pedestrians present.

[PEDESTRIAN ACTIVITY]
3. No pedestrians are visible, so counts and flow direction cannot be determined.
4. Not applicable as there are no pedestrians present.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians present.
6. Low risk due to absence of people and potential hazards.
7. Not applicable as there are no pedestrians present.

[THREAT & SAFETY]
8. No threats are visible.
9. No weapons or dangerous objects are visible.
10. Not applicable as there are no pedestrians present.

[CRITICAL INCIDENTS]
11. Not applicable as there are no pedestrians present.
12. Not applicable as there are no pedestrians present.
13. Not applicable as there are no pedestrians present.
14. Not applicable as there are no pedestrians present."
vlm_runs/2026-06-07,AP_Gate_7_Camera_3_20260607T063000.jpg,minio,,vlm_runs/2026-06-07/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260607T063000.jpg,crowd_behavior,done,2026-06-09T04:02:51.058339+00:00,,1.472,1.472,0,nvidia/cosmos-reason2-8b,"[CROWD DENSITY & ZONES]
1. No pedestrians or objects are visible, so crowd density cannot be estimated.
2. Not applicable as there are no people present to classify zones.

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible.
4. Not applicable as there are no people present.

[RISK ASSESSMENT]
5. Not applicable as there are no people present.
6. Low risk due to absence of people and potential hazards.
7. Not applicable as there are no people present.

[THREAT & SAFETY]
8. No threats are visible.
9. No weapons or dangerous objects are visible.
10. Not applicable as there are no people present.

[CRITICAL INCIDENTS]
11. Not applicable as there are no people present.
12. Not applicable as there are no people present.
13. Not applicable as there are no people present.
14. Not applicable as there are no people present."
vlm_runs/2026-06-07,AP_Gate_7_Camera_3_20260607T053000.jpg,minio,,vlm_runs/2026-06-07/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260607T053000.jpg,crowd_behavior,done,2026-06-09T04:02:51.058325+00:00,,2.214,2.214,0,nvidia/cosmos-reason2-8b,"0.0 [CROWD DENSITY & ZONES]
1. No people are visible, so crowd density cannot be estimated.
2. Not applicable as there are no people present to classify zones.

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible.
4. Not applicable as there are no people present.

[RISK ASSESSMENT]
5. Not applicable as there are no people present.
6. Low risk due to absence of people and potential hazards.
7. Not applicable as there are no people present.

[THREAT & SAFETY]
8. No threats are present as there are no people.
9. No weapons or dangerous objects are visible.
10. No threats requiring immediate patrol response.

[CRITICAL INCIDENTS]
11. No physical altercation is visible.
12. No medical emergency is visible.
13. No person is fallen or incapacitated.
14. No substance use, overdose, or mental health crisis is visible."
vlm_runs/2026-06-07,AP_Gate_7_Camera_3_20260607T061500.jpg,minio,,vlm_runs/2026-06-07/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260607T061500.jpg,crowd_behavior,done,2026-06-09T04:02:51.058336+00:00,,1.774,1.774,0,nvidia/cosmos-reason2-8b,"[CROWD DENSITY & ZONES]
1. No pedestrians or objects are visible, so crowd density cannot be estimated.
2. Not applicable as there are no people present to classify zones.

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible.
4. Not applicable as there are no people present.

[RISK ASSESSMENT]
5. Not applicable as there are no people present.
6. Low risk due to absence of people and potential hazards.
7. Not applicable as there are no people present.

[THREAT & SAFETY]
8. No threats are visible.
9. No weapons or dangerous objects are visible.
10. Not applicable as there are no people present.

[CRITICAL INCIDENTS]
11. Not applicable as there are no people present.
12. Not applicable as there are no people present.
13. Not applicable as there are no people present.
14. Not applicable as there are no people present."
vlm_runs/2026-06-07,AP_Gate_7_Camera_3_20260607T051500.jpg,minio,,vlm_runs/2026-06-07/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260607T051500.jpg,crowd_behavior,done,2026-06-09T04:02:51.058321+00:00,,2.504,2.504,0,nvidia/cosmos-reason2-8b,"[CROWD DENSITY & ZONES]
1. No pedestrians or objects are visible, so density cannot be estimated.
2. Not applicable as there are no people present to classify zones.

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible; no flow can be identified.
4. Not applicable due to absence of individuals.

[RISK ASSESSMENT]
5. No luggage or people are visible to assess for unattended items or distress.
6. Low risk: No visible hazards, people, or activities to indicate concern.
7. Not applicable due to absence of individuals.

[THREAT & SAFETY]
8. No threats are visible as no people or objects are present.
9. No weapons or dangerous objects are visible.
10. Not applicable due to absence of individuals.

[CRITICAL INCIDENTS]
11. No physical altercation is visible.
12. No medical emergency is visible.
13. No person is visible on the ground.
14. Not applicable due to absence of individuals."
vlm_runs/2026-06-07,AP_Gate_7_Camera_3_20260607T070000.jpg,minio,,vlm_runs/2026-06-07/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260607T070000.jpg,crowd_behavior,done,2026-06-09T04:02:51.058346+00:00,,1.305,1.305,0,nvidia/cosmos-reason2-8b,"[CROWD DENSITY & ZONES]
1. No pedestrians or objects are visible, so crowd density cannot be estimated.
2. Not applicable as there are no people present to classify zones.

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible.
4. Not applicable as there are no people present to assess.

[RISK ASSESSMENT]
5. Not applicable as there are no people present to assess.
6. LOW - No individuals or objects are visible, indicating minimal risk.
7. Not applicable as there are no people present to assess.

[THREAT & SAFETY]
8. Not applicable as there are no people present to assess.
9. Not applicable as there are no people present to assess.
10. Not applicable as there are no people present to assess.

[CRITICAL INCIDENTS]
11. Not applicable as there are no people present to assess.
12. Not applicable as there are no people present to assess.
13. Not applicable as there are no people present to assess.
14. Not applicable as there are no people present to assess."
vlm_runs/2026-06-07,AP_Gate_7_Camera_3_20260607T073000.jpg,minio,,vlm_runs/2026-06-07/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260607T073000.jpg,crowd_behavior,done,2026-06-09T04:02:51.058354+00:00,,1.169,1.169,0,nvidia/cosmos-reason2-8b,"0.0
[CROWD DENSITY & ZONES]
1. No pedestrians or objects are present in the scene, resulting in zero density.
2. Not applicable as there are no people or objects to classify.

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible.
4. Not applicable as there are no people present.

[RISK ASSESSMENT]
5. Not applicable as there are no people or objects to assess.
6. Low risk due to absence of people or objects.
7. Not applicable as there are no people or objects to assess.

[THREAT & SAFETY]
8. No threats are present.
9. No weapons or dangerous objects are visible.
10. No threats requiring immediate response are present.

[CRITICAL INCIDENTS]
11. No physical altercation is visible.
12. No medical emergency is visible.
13. No person is fallen or incapacitated.
14. No substance use or mental health crisis is visible."
